time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_gusts_10m,et0_fao_evapotranspiration,city,latitude,longitude,wildfire_label,flood_label
2025-11-13 18:30:00+00:00,14.028501,83.0,11.185721,13.712608,0.0,0.0,0.0,990.75385,0.0,4.68,9.0,0.0,Delhi,28.7041,77.1025,0,0
2025-11-13 19:30:00+00:00,13.528501,85.0,11.055087,13.2231865,0.0,0.0,0.0,990.41644,0.0,4.3349743,7.92,0.0,Delhi,28.7041,77.1025,0,0
2025-11-13 20:30:00+00:00,13.0785,86.0,10.789512,12.745527,0.0,0.0,0.0,990.1805,0.0,3.9763298,7.5599995,0.0,Delhi,28.7041,77.1025,0,0
2025-11-13 21:30:00+00:00,12.5785,87.0,10.471733,12.151455,0.0,0.0,0.0,990.03754,0.0,3.9763298,7.5599995,0.0,Delhi,28.7041,77.1025,0,0
2025-11-13 22:30:00+00:00,12.1285,87.0,10.029116,11.514472,0.0,0.0,0.0,990.09357,0.0,4.379589,7.92,0.0,Delhi,28.7041,77.1025,0,0
2025-11-13 23:30:00+00:00,11.9785,87.0,9.881573,11.322482,0.0,0.0,0.0,990.2746,0.0,4.379589,8.28,0.0,Delhi,28.7041,77.1025,0,0
2025-11-14 00:30:00+00:00,12.1785,86.0,9.9055,11.518557,0.0,0.0,0.0,990.87726,0.0,4.452954,8.64,0.0,Delhi,28.7041,77.1025,0,0
2025-11-14 01:30:00+00:00,12.778501,84.0,10.142238,12.186167,0.0,0.0,0.0,991.7113,0.0,4.452954,9.0,0.0069986098,Delhi,28.7041,77.1025,0,0
2025-11-14 02:30:00+00:00,13.9285,81.0,10.720714,13.505371,0.0,0.0,0.0,992.3032,0.0,4.452954,10.08,0.08652553,Delhi,28.7041,77.1025,0,0
2025-11-14 03:30:00+00:00,16.1285,75.0,11.694698,15.962166,0.0,0.0,0.0,992.599,0.0,4.73506,11.879999,0.1882371,Delhi,28.7041,77.1025,0,0
2025-11-14 04:30:00+00:00,18.978498,68.0,12.93987,19.121054,0.0,0.0,0.0,992.754,0.0,5.3999996,13.679999,0.30413002,Delhi,28.7041,77.1025,0,0
2025-11-14 05:30:00+00:00,21.2785,62.0,13.70523,22.300203,0.0,0.0,0.0,992.56494,0.0,5.8048253,15.4800005,0.40245587,Delhi,28.7041,77.1025,0,0
2025-11-14 06:30:00+00:00,22.6785,56.0,13.453151,23.859768,0.0,0.0,0.0,991.90533,0.0,6.379216,16.919998,0.45208827,Delhi,28.7041,77.1025,0,0
2025-11-14 07:30:00+00:00,23.578499,50.0,12.551548,24.220163,0.0,0.0,0.0,990.91,0.0,7.0911775,17.64,0.45254287,Delhi,28.7041,77.1025,0,0
2025-11-14 08:30:00+00:00,23.9285,48.0,12.250573,23.94755,0.0,0.0,0.0,990.15967,0.0,6.9247384,17.28,0.3985836,Delhi,28.7041,77.1025,0,0
2025-11-14 09:30:00+00:00,23.5285,53.0,13.397017,23.81145,0.0,0.0,0.0,989.8333,0.0,5.495161,14.759999,0.29093856,Delhi,28.7041,77.1025,0,0
2025-11-14 10:30:00+00:00,22.5285,61.0,14.632184,23.574207,0.0,0.0,0.0,989.74817,0.0,3.319036,10.799999,0.15412265,Delhi,28.7041,77.1025,0,0
2025-11-14 11:30:00+00:00,21.4285,68.0,15.277742,23.014866,0.0,0.0,0.0,989.8487,0.0,1.2979984,7.5599995,0.014561449,Delhi,28.7041,77.1025,0,0
2025-11-14 12:30:00+00:00,20.228498,71.0,14.801091,21.822964,0.0,0.0,0.0,990.23224,0.0,0.0,5.3999996,0.0,Delhi,28.7041,77.1025,0,0
2025-11-14 13:30:00+00:00,18.9285,74.0,14.191703,20.140581,0.0,0.0,0.0,990.8009,0.0,1.08,3.6,0.0,Delhi,28.7041,77.1025,0,0
2025-11-14 14:30:00+00:00,17.828499,75.0,13.3368435,18.575678,0.0,0.0,0.0,991.28876,0.0,2.1897945,2.8799999,0.0,Delhi,28.7041,77.1025,0,0
2025-11-14 15:30:00+00:00,17.078499,76.0,12.814666,17.567236,0.0,0.0,0.0,991.4171,0.0,2.7416782,3.2399998,0.0,Delhi,28.7041,77.1025,0,0
2025-11-14 16:30:00+00:00,16.478498,76.0,12.234155,16.650293,0.0,0.0,0.0,991.3637,0.0,3.6,4.32,0.0,Delhi,28.7041,77.1025,0,0
2025-11-14 17:30:00+00:00,15.8785,77.0,11.85171,15.858505,0.0,0.0,0.0,991.31006,0.0,4.072935,5.3999996,0.0,Delhi,28.7041,77.1025,0,0
2025-11-14 18:30:00+00:00,15.0785,79.0,11.463511,14.972504,0.0,0.0,0.0,991.141,0.0,3.8268526,5.7599998,0.0,Delhi,28.7041,77.1025,0,0
